mz,rt,X120621_Pivus_000101,X120621_Pivus_000201,X120621_Pivus_000301,X120621_Pivus_000401,X120621_Pivus_000501,X120621_Pivus_000601,X120621_Pivus_000701,X120621_Pivus_000801,X120621_Pivus_000901,X120621_Pivus_001001,X120621_Pivus_001101,X120621_Pivus_001201,X120621_Pivus_001301,X120621_Pivus_001401,X120621_Pivus_001501,X120621_Pivus_001601,X120621_Pivus_001701,X120621_Pivus_001801,X120621_Pivus_001901,X120621_Pivus_002001,isotopes,adduct
#,#,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,#,#
119.0851401,237.801923,242256.5973,259957.4381,292502.3587,231143.4106,54724.81289,295931.2311,307731.8704,112179.4677,272918.4333,162190.8052,298164.8862,303842.7527,213975.5338,29631.97912,117981.1582,299047.6805,31830.58216,114997.3917,98403.45374,145394.3018,,[M+H-C6H10O5]+ 280.127
118.9673358,1087.490531,67887.71847,61294.69521,55103.90039,51725.04117,52774.4597,48435.5789,46816.08281,43713.76653,43406.46151,41991.19397,42355.58844,39460.22995,39134.88601,38044.92718,37510.11044,48871.20706,54651.10419,51281.03607,44963.63885,42520.58779,,
119.2429941,652.352955,5594.313873,5573.04805,4983.498678,4495.716444,6634.340574,6463.48708,4460.789253,5931.047372,5140.380308,5691.752711,4966.701579,5121.275926,4071.183214,5662.427748,5613.848335,5353.222463,6970.037061,6188.020038,4124.519817,5414.862143,,[M+Na+HCOOH]+ 50.2526
119.9860157,1088.6161,33332.68322,30356.53687,26549.87301,26107.45262,25021.88877,24243.02493,24076.13728,22749.53815,23977.50967,21802.47206,22405.15023,20422.75881,21142.76109,19873.56382,20730.78537,24442.8221,26482.97633,24486.21071,23873.09747,22230.44953,,
120.0812561,84.11181419,833201.1131,681520.6103,716098.1938,695842.3596,710144.229,1066356.761,761985.667,875011.3868,596936.3116,751026.176,654545.0839,682923.389,723845.5006,845493.0998,592744.425,734830.5501,601065.6227,635081.5764,716949.3718,521403.5282,[1][M]+,
119.9988415,31.38021327,14607.86755,19120.26887,8467.490195,16139.17196,15708.696,12876.26481,10469.54248,11585.42111,11977.78623,12479.30595,13615.48667,10096.55183,10129.72264,13900.16484,10195.47389,12388.48643,10907.43825,8493.923339,13118.66761,9724.989436,,
120.081287,129.3869988,69443.14279,100309.4558,36812.88217,49914.38096,40254.43848,49648.47715,32045.81823,172673.2404,40119.26246,194515.3841,38159.28236,37858.35996,56028.73303,109313.6835,66906.98118,18921.49699,106838.9556,47477.47076,54271.04135,48608.23017,,
121.08242,83.71219722,81417.81735,65976.99728,68826.15749,67277.24235,70843.3642,104893.5955,74984.26845,86409.48061,58212.33659,73967.39613,64605.42097,67727.86117,72359.50577,83060.9922,57042.16182,71163.23624,60398.31698,60748.70301,71067.02883,51647.70429,[1][M+1]+,
121.0441021,212.319413,37127.84039,45604.5584,40641.05728,34642.10066,14970.90529,34473.68225,39532.75555,22291.8239,42439.60437,35728.08559,36486.0654,35797.03452,17458.17183,34934.16895,16407.37238,40305.48634,38104.15363,24010.81961,36262.71004,14411.09582,,
121.0081996,1084.972848,49118.67822,53897.99488,48369.78542,55281.76111,55648.74097,53417.54988,53029.2183,54301.79628,50910.48716,51757.9119,51592.04697,51964.61631,53983.1457,53152.87113,54961.76677,55199.89051,50384.39789,51445.42373,51827.43679,55976.45406,,
121.099148,463.8036142,39904.64972,32883.23048,36705.47356,23600.72358,29969.72447,19201.95732,41573.83316,35009.55285,33499.02765,50424.30097,36660.75521,36927.52179,30055.16208,38110.58113,38713.19863,38140.91355,42424.30312,50176.46557,35205.53763,43558.0061,,
121.944656,652.7964414,4869.970107,4193.294736,4453.403177,4156.524271,5008.957237,5741.876582,4021.589514,5549.386658,4640.462316,4534.165832,4402.960646,4687.018392,3726.040419,5639.582061,5697.700364,4737.944915,5710.934131,5885.854571,3820.800924,4345.419519,,
122.0768079,87.44098294,4160.201414,3718.135563,6563.413775,6122.588153,4312.505906,4823.034222,3531.062875,16660.72962,3499.522208,3786.234646,7361.337043,3753.887015,4663.112674,4039.556972,3283.541459,3831.988702,3493.012941,3598.240325,4979.193336,3417.162228,,
123.0039184,1080.015293,30725.91088,30683.18442,30312.19453,30457.84547,29978.45563,29293.05789,28463.83685,31198.4597,29719.72728,29769.02841,29122.96411,31654.83464,30892.56401,30009.7526,28919.43489,35040.35285,33988.53685,33494.58741,32404.41599,32370.19705,,
122.9914352,36.51099246,28612.14232,25694.77387,21520.40835,29152.87201,27543.01968,40484.92752,27475.54855,33146.98555,25293.43858,25673.43163,24548.18785,28836.17819,32973.99347,28625.11887,30428.42752,27132.07539,26055.35276,22198.03446,27331.07909,25244.46606,,
123.1170585,465.8215905,24573.27232,19079.9588,21792.61506,14748.57811,18959.00804,13710.07134,23981.62233,21533.99825,20143.31259,30042.55998,22641.8715,21033.59711,18893.40071,25099.00653,23368.19014,23446.98518,30039.6606,28625.93368,24299.55929,27538.34638,,
123.1163781,575.535157,11434.27919,12823.33448,15271.65704,12193.27447,14748.8496,15583.66154,9848.461622,14965.87853,11819.94426,13816.65419,10399.69347,12518.76448,10729.76367,10509.64615,14474.84197,11821.77455,12125.40225,11046.28829,7152.808969,11633.0121,,[M+2H-C2H4]2+ 272.246
123.1169223,422.3206772,17995.4403,17621.75393,20575.21475,9755.598313,11221.55141,7699.103963,19917.15936,15617.78364,14581.7268,26044.09129,15624.74633,15705.97196,10839.86489,15220.9675,14576.54225,15183.38026,13318.67751,17773.07163,9315.975354,10043.26889,,
123.1171914,386.7799569,19119.17902,18394.41318,16689.51974,9582.201462,9253.81951,7647.712242,16905.837,11126.2113,12200.73009,20499.11531,13683.50332,15108.8177,9637.710072,17364.01776,12139.01532,11683.0157,10334.7854,16680.53698,8157.675009,9217.934626,,
123.5075842,652.3600372,5129.082134,4863.396019,4325.258919,3858.049796,5126.880283,5094.262068,4099.072056,5648.692504,4581.787909,5086.383734,4058.328958,5050.067803,3743.221236,4704.016808,5247.646355,4538.098803,5908.298121,5150.131305,3749.969553,4978.482541,,[2M+Na]+ 50.2526 [M+Na]+ 100.513
124.0507196,106.7850556,7472.798355,5909.209858,2821.190395,5726.822985,2347.404485,4661.739402,5058.045339,7116.968711,5378.349768,4109.681975,6068.407034,4966.717382,5506.415152,4304.379714,2647.8033,4812.704937,6545.64352,4438.964996,8430.527342,4149.332784,,
124.6322529,652.2302084,6553.248813,6349.255081,6771.054332,5638.458735,6153.935021,6231.688808,5898.832244,7405.530459,6259.051789,6385.925721,5623.942356,5608.5169,5436.077982,5772.116136,6716.632641,5359.773979,6744.349716,7105.871059,4910.656168,6115.335363,,
124.9565188,1095.679665,136633.2482,120406.4903,112783.7899,105583.8981,102949.6759,98056.71233,97814.69017,94243.22168,81301.30831,84571.46664,83902.71051,81795.55693,82054.79456,76567.12234,82765.06828,108771.7901,116524.7319,107453.2972,101270.023,97621.51494,,
124.9164407,31.1798248,3000.75466,2096.799025,2186.558136,2524.346417,2496.974873,3234.260793,1870.140222,30467.45714,2886.92982,2234.120871,1744.804634,2491.280708,27780.55223,2453.639524,2257.399883,33830.16477,2597.673137,2045.546542,2515.122661,28750.99589,,
125.0947482,459.2080825,37110.2485,29357.50759,34250.99603,16833.11357,20018.25654,13305.27374,33957.93604,25239.41855,26223.70624,43718.31135,31207.54374,32177.14403,20313.70333,27683.17961,30484.31479,28981.32357,32859.73469,39149.65239,18071.28575,28297.40114,,
126.0882639,105.7367812,4863.463176,5608.810587,8015.887372,6338.347624,5331.366557,7399.114265,4636.313263,7413.096427,5700.01873,6658.159411,6478.938323,6418.140272,2955.000797,3731.574165,4087.4759,4829.72401,6790.859259,3148.644574,8820.94188,5411.930034,,
126.2641057,653.623385,4795.160997,4656.993843,4754.250123,3905.93392,5134.29368,4822.9054,4587.695173,5974.320491,4984.512145,5329.575564,4127.578268,5407.072649,3864.287661,4586.730725,4858.380229,4229.377774,5914.128467,4989.469983,3765.14927,4818.78921,,
126.9721727,1094.455524,514753.1364,463461.8867,445241.9474,414414.5277,408020.2891,383752.4409,391338.2512,359955.9127,338999.8739,347139.4135,337257.1245,341133.9454,334178.2001,315034.6629,325334.8391,432323.1896,456745.0513,421990.3717,378873.0627,399802.9612,,
127.0740375,86.63210568,9335.44106,10372.86881,11188.08936,10582.56473,5694.73658,4644.303275,9339.792707,4986.820725,8973.258297,5915.6769,9457.479951,7370.031573,7910.168228,2241.839875,8553.706436,9546.297057,2136.829317,4746.327213,7235.235693,6621.52302,,
127.1085551,149.3385459,16299.26638,19284.35982,19550.83734,17774.68854,9645.681267,11332.24237,17894.78446,10929.46695,15549.51908,12346.16517,17404.10944,13424.47007,13839.73382,6217.687088,15011.05184,17827.00444,6000.255137,10937.34787,14706.91594,11370.04888,,[M+K]+ 88.1478 [M+H-H20]+ 144.118
127.1024088,424.7473132,7457.463973,8278.43308,7867.225169,6960.868881,8857.659794,15426.74989,7661.64559,5386.789501,6500.38039,6742.845026,7274.103773,16146.55121,5715.266478,5189.981176,6230.508066,7315.59965,3983.782296,6787.276918,25101.35791,5916.371288,,[M+3H]3+ 378.278
127.1068008,256.483167,8763.983964,9891.280554,10000.21451,10784.16138,5542.017199,4764.729262,9522.133441,3753.128802,9430.223437,4488.172288,9397.494452,5588.61093,5987.13099,2720.646842,8754.54006,8689.344441,3193.176321,3907.676116,10783.53561,6330.621577,,
127.4524671,653.2928788,4499.889962,4126.50456,5001.03547,3918.058221,4926.839061,4922.935412,4502.113767,5458.411032,4375.163409,5194.156785,4211.342086,4773.871391,3709.609069,3907.251085,4833.380968,3987.143014,5491.09821,4899.328567,3442.823875,4581.128501,,[M+Na]+ 104.459
127.9798077,1086.689174,1656167.979,1411070.256,1246290.121,1221223.217,1202574.317,1145266.958,1077423.019,1064532.264,1058064.323,1042012.59,1020526.092,993556.7282,974338.3232,956094.0713,956624.5403,877960.0187,1170239.578,1084734.325,1002533.565,986407.7305,,[M+Na]+ 104.989 [M+Na]+ 104.989
128.1069285,86.28599574,6746.011558,7149.312201,6954.252099,7180.640853,3658.811854,3236.103137,5839.03595,6666.244369,5805.686931,3800.949161,5848.117788,4843.196658,4878.272742,1317.7031,5113.675266,6746.742318,1408.729563,2845.912763,4257.042989,4417.306496,,
129.0592722,41.47040168,17115.6216,24924.69476,14113.74501,20861.34207,15768.10204,21317.06644,18846.26113,21790.16321,13628.82821,19486.21664,14054.86497,19951.26618,15816.10662,20913.77874,12782.60574,17032.88968,23028.86049,24549.70048,19429.23975,12955.92646,,
128.9868557,1090.572055,501066.9929,437769.6555,402597.0787,391953.9399,388296.9655,363598.7182,357420.0199,341144.3977,342210.4498,329995.3132,326693.3726,315230.0159,311211.3112,304052.8548,307512.1769,354408.76,409376.0517,380769.4366,347711.7171,344338.5468,,[M+Na]+ 105.993
129.0628218,237.462737,11234.60907,19533.59037,12210.83539,10599.49901,4718.577052,11761.2357,13188.214,6527.184097,11359.6049,7489.890643,12541.77006,13030.33638,9187.830541,3631.405952,6336.403547,12080.22416,3410.095541,5958.012455,7108.61673,7278.631673,,[M+Na]+ 106.074
129.0913875,459.623548,24117.99892,19302.51119,22400.91101,10916.50405,13447.35381,8694.988347,22984.04687,17364.4921,18671.92639,28480.164,19572.76643,21131.85846,14042.78928,19865.76942,19430.30663,19695.68774,22828.90342,27354.05208,12370.02336,19510.43517,,[M+H+K]2+ 218.209
129.252858,652.795405,4287.163653,4121.912121,4901.217658,3803.94333,4581.363259,4639.796848,4253.744556,5380.194353,4219.954826,5207.211274,4026.910563,4681.435674,3512.488686,4429.589998,4795.160543,3946.086772,4616.60011,4229.727022,3463.121763,4505.522754,,
129.9347328,1088.093642,7757.369429,6191.279428,6503.051377,5447.502958,5857.727695,5927.060001,5805.829007,5789.626318,5632.28538,5367.529692,5544.711305,5407.14334,5028.60365,4530.089732,4513.850811,5825.925042,6112.576242,5595.925707,4620.164456,5620.736998,,
130.0622817,34.37472662,90676.14197,98076.06817,72984.73787,82379.65488,84088.93147,99980.85804,84543.73906,91167.43251,76043.66375,90275.90559,107126.6317,86785.96961,98061.17698,79780.76273,85158.1597,88311.77708,83635.12261,67760.35868,83238.26932,74768.14943,,[M+H-CH3]+ 144.071
130.0657817,105.0849853,95145.4309,53317.77424,40679.17866,47856.56765,138531.9224,47421.68522,42222.59364,74174.44501,32118.71075,33274.08251,42489.71452,23973.21998,41118.33213,58876.39283,29825.73299,36382.20304,28421.21653,33462.63062,31940.25516,29847.07963,,
130.065506,142.7429781,40649.90143,67510.10848,16817.83101,25797.06583,61045.57373,154941.4361,50842.41314,79574.17069,52096.31375,49489.93369,58214.83035,43456.4491,68046.1591,138594.6556,44256.11961,41308.96432,118164.4177,30341.42847,68650.87701,78120.17118,,
130.4453875,653.3785149,4884.819404,4536.578912,5269.130704,4240.854228,5116.992343,4410.875325,4959.674556,5707.769402,4499.28703,5466.404272,4275.439644,4752.481874,3613.765248,4034.048414,5188.803282,4034.993008,5241.968962,4796.982892,3591.564428,4361.397841,,
130.5279722,209.2747012,3695.521824,4545.112981,1976.353005,3225.077469,2606.843901,3471.663813,4405.136536,4462.995365,4845.322048,6847.567166,6196.273728,1467.163725,3978.429086,2003.66249,1802.114553,1819.556568,3508.550041,2096.83278,4417.635358,2078.344663,,[M+K]+ 91.5648 [M+Na]+ 107.539 [M+H]+ 129.521
130.9419067,1091.58602,11405.54373,9357.177059,8987.321139,7832.780332,8500.900021,7719.133596,6859.255465,6937.673423,6510.592354,6313.739309,5912.437699,5824.36294,6147.190608,4668.128078,5283.51099,8756.360507,7908.953579,8403.83579,7305.596514,7348.671765,,
131.0447883,83.76511327,69756.09446,57993.38903,58850.46906,56825.04649,62797.59597,85683.50993,63132.11278,74246.90622,50649.57491,62073.88804,55045.81646,57553.93625,59840.04489,70534.31381,47608.28833,63448.54179,50955.56618,54645.61237,60022.52695,44375.04566,,[M+H+HCOOH]+ 84.0425 [M+H-H20]+ 148.051
131.0871858,466.9221813,8171.213861,7381.425177,7731.257274,7317.516685,8826.331059,5957.098266,10354.81942,10202.21923,9120.546979,12297.44084,8786.174115,8419.146839,10374.08488,9596.627078,11094.83244,9905.730149,12813.20574,12898.79473,13327.76065,13843.08277,,
131.7535549,657.5064841,4626.2402,4054.598914,4476.662899,3980.007372,4845.587841,4662.889451,4199.357836,5257.332343,4364.154931,5096.654914,4241.778399,4350.668991,3602.72422,3821.814998,4920.171046,4285.138165,5077.003476,4794.643026,3415.892542,4726.151418,,
131.9517658,1093.188174,363942.0888,316006.922,302012.7014,282790.1771,275094.4834,253282.9234,249976.419,236232.6413,229325.8877,221199.7139,221907.7877,238100.036,219131.5282,197307.8455,207443.2408,281045.1734,302867.6347,280390.7272,249497.5831,250226.903,,
132.0831356,104.6446738,30956.35369,31660.44816,25495.00925,42012.06684,37286.57336,48819.31721,37353.391,34249.43677,32128.69237,37129.41039,43915.63546,24078.81412,36129.47029,37885.51644,30769.98379,37788.17209,31747.98993,30219.95204,41576.49111,34925.40098,,
132.1019214,55.11405952,228413.3004,179269.753,217462.8122,211447.6652,199959.3472,328890.9873,243003.2417,199193.9721,159114.7741,171357.9771,266566.553,160217.2393,206619.6617,218254.5885,192931.8996,219062.2515,155807.0464,159263.454,207366.7975,155638.7891,,[M+H+HCOOH]+ 85.0887 [M+H]+ 131.093
133.0151815,1086.300655,117928.2264,107145.242,102845.0058,100208.3144,98425.00665,90368.88655,93582.17526,89639.32727,89049.00117,89166.48829,87974.08286,87764.50265,88574.02817,84972.02622,85000.09063,98840.7292,98698.38516,97280.48452,91272.97983,93297.59303,,
133.9617364,1089.156814,53886.51322,48250.73805,44416.76961,41680.38927,43237.63793,38305.97512,39487.60559,36897.57361,36404.03139,36634.01063,33864.48182,32711.92825,34976.35691,32415.74252,33622.731,40633.83721,44405.66323,40262.99617,37393.48688,37464.12199,,
134.0051129,33.08765559,23884.13677,27815.41569,24331.6068,26744.48955,33311.04847,31750.14067,27909.63154,21107.76666,14449.62942,26605.32913,20860.09611,22320.53829,26225.88832,27029.93703,19149.9665,17572.72237,20023.11519,19163.44044,22958.12152,21429.93824,,
134.0664421,115.7168948,7806.984592,7478.100551,4928.52238,5280.098515,7639.60855,5278.521816,6273.271285,11141.33473,5121.964289,4447.678245,6366.922281,2797.562587,6236.482503,6447.836374,3731.921767,3424.281306,7809.768607,3117.026732,5139.147375,4818.461323,,
134.7436231,656.1784454,4037.500586,3826.102697,4490.984673,4075.777438,4329.256461,4397.498676,3999.464795,4597.707715,4215.783186,5126.047979,4038.804934,4019.270369,3636.235646,3989.492665,5154.430911,3752.804918,5556.160507,4799.963391,3339.815634,4086.021758,,
135.0239318,1081.73876,40050.87988,43834.0699,45704.16385,46802.79611,48131.93257,45393.07165,46204.45236,48579.75587,48747.9675,48556.89602,49160.72942,52090.23402,50480.95204,51233.39746,50981.23135,43180.02176,44723.98419,47688.70034,45653.74427,47246.5419,,
135.0034565,43.08844899,123790.8596,158035.3697,133401.7365,118073.9345,112277.3167,146699.4281,125016.2241,102140.6701,106954.2366,158080.0819,104529.4179,129546.3849,119650.7982,160685.5139,100210.8121,99140.4458,89536.28993,124473.5131,148446.0197,102573.1134,,[M+H]+ 133.995 [M+H-C5H8O4]+ 266.027 [M+2H-CH2]2+ 281.999
135.1115119,575.47961,30404.90595,35303.47429,41601.77369,31926.4811,40872.65987,42620.567,24981.60912,40623.45519,32844.94945,38945.31937,28477.26615,37365.038,28478.62697,25336.22293,41564.4348,31764.32563,35390.44729,30395.65379,17107.44299,30364.32764,,
135.1158228,461.3340993,64035.31665,49948.12789,56331.99676,33151.30457,40729.64038,25515.14809,58919.00304,49323.51089,49108.73234,74845.2566,52900.04378,52208.70414,38892.3259,53386.30883,55351.35645,54141.98734,64197.61752,71695.25795,41358.33463,57288.68165,,[M+H-C2H4]+ 162.141
135.0772081,237.486172,100873.6052,105772.182,116978.436,96055.38449,22074.6408,116787.528,123822.3312,48729.22368,109422.7162,70298.61236,121614.0715,123333.5502,85156.31885,14848.82029,51413.63599,121847.3923,19283.79854,50843.08367,43522.0458,63198.38498,[2][M]+,[M+H-C6H10O4]+ 280.127
136.0661032,39.01258792,70741.6759,76502.6512,63497.94515,72444.2532,75049.67873,97494.62646,79528.69352,90252.70344,55628.09049,74813.78993,72092.79927,69758.15767,77660.60381,84180.81838,83158.61358,68916.66125,69856.80141,56770.68742,62770.33124,57995.33274,,
135.9929939,1092.511569,34961.32361,33728.95713,30308.69568,31038.42804,30200.64512,28623.89033,28362.45152,29145.2643,28569.35929,29581.46029,28550.15247,27259.10903,28811.95344,27277.75135,30156.59819,29100.28842,31158.98223,30509.20674,28973.38976,28113.09365,,[M+Na+HCOOH]+ 67.0019
136.0904901,237.301749,12679.29504,12765.31629,12845.51729,11135.70514,4802.107328,12844.63869,14749.75888,7930.001029,12594.14417,8906.829988,14907.66647,14104.10004,9758.493719,3704.493318,5994.969549,14631.45549,4868.849414,6187.412922,7458.233355,10060.75935,[2][M+1]+,
137.0485115,45.45866213,37366.86289,17250.83973,45171.25516,27460.60284,28937.14861,14923.66853,34021.99376,21045.39528,24769.40054,22345.18369,27462.2711,14132.12809,23124.45986,19480.21789,26740.33063,26238.41031,19276.75594,16985.75873,19422.32818,30345.48921,,
137.1295531,466.2966788,15821.67457,12582.45983,13531.08615,9898.924582,12464.64432,9165.051199,16411.47833,15049.58887,13581.04748,18684.15463,15122.71208,14761.71877,12014.88055,15508.01574,15034.68812,15440.14949,20051.95125,19382.29383,14973.65427,17903.15228,,[M+H-C2H4]+ 164.157
137.9880923,1093.580422,554949.3674,525850.2043,493797.1549,506433.0753,494781.3294,491885.1789,484054.0016,472244.1321,457689.6926,471669.7783,465817.9225,456520.7532,470044.482,449313.0686,461098.648,460955.5306,496197.3782,489757.7289,456862.8466,469859.7033,[3][M]+,
138.0552838,34.70336636,12029.57047,23104.39017,9306.19917,22387.93389,10273.71505,25152.7199,14420.385,14109.03775,10875.331,28937.43695,13475.61201,10112.15212,7756.341488,13242.41141,6114.902732,11258.69221,16684.45951,5965.36121,15747.80275,7977.08803,,[M+Na]+ 115.063
138.0674664,115.0691563,9615.296543,7108.699745,3997.981628,7050.339172,2818.484868,12904.1892,6442.820424,8469.988497,11456.66984,4413.845401,8863.321151,10325.77237,7711.61408,8649.540474,3013.265965,6045.50622,12075.27548,6020.723672,12715.56358,6095.195249,,[M+H-COCH2]+ 179.063
138.9895132,1092.461104,52554.62313,47412.65497,42145.09227,43231.1911,42477.66919,41067.76402,40671.49308,41081.12831,39120.28776,39695.17904,41400.47868,38449.63802,38410.35111,37506.35823,38550.55985,37932.36233,40830.77588,39980.74889,38612.89286,41746.09955,[3][M+1]+,
139.1109632,458.7980696,66264.22486,54993.0198,64561.67761,28413.1889,33711.68189,21582.29399,61911.28806,41413.35793,47424.39432,78356.93649,53841.07056,56785.93425,33776.99603,50998.20139,51215.23538,50475.15702,57117.17456,70259.60591,27347.15814,44228.48502,,
